id,lat,lon,name,address,neighborhood,source
cv-5495,21.411843,-157.72199,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5496,21.411703,-157.722387,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5497,21.411853,-157.720714,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5498,21.411813,-157.720445,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5499,21.411763,-157.720145,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5500,21.411803,-157.720327,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5501,21.411813,-157.720885,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5502,21.411753,-157.722173,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5503,21.411633,-157.721443,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5504,21.411753,-157.721937,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5505,21.411793,-157.720832,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5506,21.411653,-157.721325,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5507,21.411763,-157.72066,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5508,21.411593,-157.721786,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5509,21.411733,-157.72051,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5510,21.411663,-157.720413,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5511,21.411453,-157.721958,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5512,21.411573,-157.721207,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5513,21.411463,-157.720445,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5514,21.411643,-157.720971,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5515,21.411603,-157.721057,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5516,21.411623,-157.720048,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5517,21.411583,-157.722076,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5518,21.411593,-157.720875,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5519,21.411573,-157.721261,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5520,21.411363,-157.721089,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5521,21.411423,-157.720757,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5522,21.411513,-157.721529,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5523,21.411543,-157.721615,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5524,21.411533,-157.72022,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5525,21.411523,-157.72228,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5526,21.411373,-157.720124,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5527,21.411373,-157.720864,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5528,21.411343,-157.721658,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5529,21.411393,-157.722387,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5530,21.411044,-157.722269,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5531,21.411293,-157.721894,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5532,21.411423,-157.720284,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5533,21.411323,-157.719845,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5534,21.411253,-157.720242,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5535,21.411253,-157.721744,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5536,21.411233,-157.721465,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5537,21.411193,-157.720499,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5538,21.411123,-157.720102,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5539,21.410944,-157.721636,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5540,21.411014,-157.721057,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5541,21.411073,-157.720574,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5542,21.411054,-157.720939,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5543,21.411014,-157.720435,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5544,21.411083,-157.719866,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5545,21.411064,-157.722452,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5546,21.411064,-157.721497,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5547,21.411054,-157.721229,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5548,21.411024,-157.721357,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5549,21.410984,-157.719812,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5550,21.410994,-157.721905,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5551,21.410814,-157.721196,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5552,21.410944,-157.720649,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5553,21.410904,-157.719984,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5554,21.410854,-157.720939,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5555,21.410684,-157.719812,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5556,21.410894,-157.722119,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5557,21.410514,-157.721508,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5558,21.410844,-157.720478,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5559,21.410884,-157.720081,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5560,21.410824,-157.720671,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5561,21.410874,-157.720177,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5562,21.410754,-157.720864,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5563,21.410774,-157.720134,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5564,21.410644,-157.722355,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5565,21.410744,-157.721765,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5566,21.410734,-157.7214,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5567,21.410654,-157.720478,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5568,21.410454,-157.722044,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5569,21.410504,-157.721035,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5570,21.410694,-157.720392,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5571,21.410704,-157.720295,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5572,21.410624,-157.720724,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5573,21.410614,-157.720027,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5574,21.410624,-157.721636,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5575,21.410474,-157.720242,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5576,21.410554,-157.721411,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5577,21.410284,-157.721368,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5578,21.410354,-157.720639,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5579,21.410474,-157.722173,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5580,21.410434,-157.720757,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5581,21.410454,-157.719973,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5582,21.410404,-157.722301,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5583,21.410284,-157.721808,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5584,21.410344,-157.719759,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5585,21.410214,-157.720113,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5586,21.410304,-157.720907,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5587,21.410075,-157.720574,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5588,21.410264,-157.722355,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5589,21.409995,-157.72096,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5590,21.410095,-157.721701,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5591,21.410105,-157.720724,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5592,21.410135,-157.72036,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5593,21.409975,-157.722409,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5594,21.410095,-157.722173,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5595,21.410095,-157.720166,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5596,21.410075,-157.721894,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5597,21.409935,-157.720424,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5598,21.410055,-157.719898,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5599,21.409985,-157.722055,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5600,21.410005,-157.721068,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5601,21.409935,-157.720091,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5602,21.409985,-157.721465,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5603,21.409975,-157.721347,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5604,21.409965,-157.719812,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5605,21.409945,-157.721679,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5606,21.409975,-157.721883,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5607,21.409965,-157.720799,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5608,21.409925,-157.719973,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5609,21.409875,-157.721808,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5610,21.409865,-157.719791,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5611,21.409845,-157.720606,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5612,21.409795,-157.721593,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5613,21.409745,-157.721422,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5614,21.409685,-157.721958,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5615,21.409715,-157.720542,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5616,21.409755,-157.720091,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5617,21.409685,-157.72228,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5618,21.409725,-157.720853,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5619,21.409715,-157.719941,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5620,21.409705,-157.721261,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5621,21.409705,-157.719769,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5622,21.409685,-157.722366,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5623,21.409665,-157.720789,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5624,21.409685,-157.721486,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5625,21.409665,-157.720445,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5626,21.409655,-157.721668,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5627,21.409515,-157.722452,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5628,21.409316,-157.722162,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5629,21.409535,-157.72169,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5630,21.409415,-157.721379,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5631,21.409575,-157.721336,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5632,21.409545,-157.721164,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5633,21.409555,-157.720832,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5634,21.409425,-157.720467,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5635,21.409585,-157.719898,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5636,21.409545,-157.721572,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5637,21.409565,-157.720102,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5638,21.409465,-157.719802,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5639,21.409495,-157.720156,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5640,21.409425,-157.720006,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5641,21.409445,-157.721508,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5642,21.409286,-157.721111,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5643,21.409405,-157.720735,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5644,21.409375,-157.721658,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5645,21.409365,-157.720242,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5646,21.409306,-157.720681,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5647,21.409306,-157.721722,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5648,21.409336,-157.721518,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5649,21.409296,-157.721207,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5650,21.409246,-157.720917,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5651,21.409116,-157.721969,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5652,21.409246,-157.720435,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5653,21.409216,-157.719887,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5654,21.409206,-157.721583,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5655,21.409036,-157.721744,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5656,21.409196,-157.720317,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5657,21.409136,-157.721529,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5658,21.409116,-157.719845,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5659,21.409056,-157.720606,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5660,21.409066,-157.720402,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5661,21.408986,-157.721261,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5662,21.409076,-157.720939,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5663,21.409036,-157.720724,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5664,21.409016,-157.721851,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5665,21.409016,-157.721583,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5666,21.408856,-157.721497,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5667,21.408926,-157.720027,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5668,21.408926,-157.722334,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5669,21.408926,-157.719823,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5670,21.408896,-157.721905,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5671,21.408906,-157.720435,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5672,21.408726,-157.719877,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5673,21.408766,-157.719995,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5674,21.408357,-157.722344,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5675,21.408676,-157.721776,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5676,21.408686,-157.720231,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5677,21.408666,-157.721314,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5678,21.408536,-157.722473,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5679,21.408536,-157.722162,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5680,21.408437,-157.721733,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5681,21.408177,-157.722151,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5682,21.408037,-157.722205,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5683,21.407767,-157.719812,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5684,21.407707,-157.719995,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5685,21.407697,-157.7214,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5686,21.407607,-157.7211,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5687,21.407617,-157.72051,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5688,21.407588,-157.720081,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5689,21.407488,-157.720252,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5690,21.407218,-157.72037,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5691,21.407418,-157.721486,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5692,21.407428,-157.721196,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5693,21.407398,-157.720896,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5694,21.407328,-157.721068,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5695,21.407318,-157.720821,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5696,21.407268,-157.719823,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5697,21.407148,-157.719812,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5698,21.407088,-157.721111,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5699,21.406978,-157.7214,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5700,21.406788,-157.719855,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5701,21.406629,-157.720038,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5702,21.406459,-157.720274,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5703,21.406489,-157.719855,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5704,21.406429,-157.720413,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5705,21.406399,-157.719984,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5706,21.406199,-157.720703,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5707,21.406339,-157.721497,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5708,21.406239,-157.720134,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5709,21.406179,-157.719952,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5710,21.406189,-157.720295,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5711,21.406289,-157.719866,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5712,21.405899,-157.720499,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5713,21.406049,-157.720199,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5714,21.406049,-157.720799,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5715,21.405849,-157.719952,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5716,21.406059,-157.719845,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5717,21.40576,-157.720242,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5718,21.405869,-157.720778,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5719,21.40581,-157.722194,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5720,21.40581,-157.722108,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5721,21.40577,-157.720714,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5722,21.40556,-157.721143,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5723,21.40566,-157.721239,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5724,21.40567,-157.72081,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5725,21.40549,-157.720606,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5726,21.40563,-157.720145,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5727,21.40561,-157.721379,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5728,21.40543,-157.722226,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5729,21.40557,-157.720424,,"Lanikai, East Honolulu, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5730,21.40547,-157.722001,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5731,21.40555,-157.722141,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
cv-5732,21.40552,-157.72243,,"Lanikai, Kailua, Honolulu County, Hawaii, 96735, United States",kailua,cv
